Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh)
05/06/2021 20:29:17.028,270002.8457,3230.12,5,4,3.691555023,-9.900090218,130.8139954,58.26811,502.5400391,227.1462
05/06/2021 20:29:27.028,270012.8459,3240.1202,5,4,3.691326141,-9.900202751,130.8139954,58.29555,502.5400391,227.2475
05/06/2021 20:29:37.028,270022.846,3250.1203,5,4,3.69121933,-9.900205612,130.8139954,58.32299,502.5400391,227.3488
05/06/2021 20:29:47.028,270032.846,3260.1203,5,4,3.69121933,-9.899975777,130.8139954,58.35044,502.5400391,227.4501
05/06/2021 20:29:57.028,270042.8461,3270.1204,5,4,3.691326141,-9.899827003,130.8139954,58.37788,502.5400391,227.5514
05/06/2021 20:30:07.029,270052.8464,3280.1207,5,4,3.69121933,-9.900021553,130.8139954,58.40533,502.5400391,227.6527
05/06/2021 20:30:17.029,270062.8465,3290.1208,5,4,3.690555573,-9.899824142,130.8139954,58.43278,502.5400391,227.754
05/06/2021 20:30:27.029,270072.847,3300.1213,5,4,3.690006256,-9.900097847,130.8139954,58.46023,502.5400391,227.8553
05/06/2021 20:30:37.030,270082.8476,3310.1219,5,4,3.68944931,-9.900245667,130.8139954,58.48767,502.5400391,227.9566
05/06/2021 20:30:47.030,270092.8477,3320.122,5,4,3.690227509,-9.899903297,130.8139954,58.51512,502.5400391,228.0579
05/06/2021 20:30:57.030,270102.8481,3330.1224,5,4,3.690006256,-9.899829865,130.8139954,58.54256,502.5400391,228.1591
05/06/2021 20:31:07.031,270112.8487,3340.123,5,4,3.689559937,-9.899875641,130.8139954,58.57001,502.5400391,228.2604
05/06/2021 20:31:17.031,270122.8487,3350.123,5,4,3.689781189,-9.900036812,130.8139954,58.59745,502.5400391,228.3617
05/06/2021 20:31:27.031,270132.8492,3360.1235,5,4,3.689228058,-9.900105476,130.8139954,58.6249,502.5400391,228.463
05/06/2021 20:31:37.032,270142.8493,3370.1236,5,4,3.68944931,-9.899860382,130.8139954,58.65235,502.5400391,228.5642
05/06/2021 20:31:47.032,270152.8499,3380.1242,5,4,3.689670563,-9.900141716,130.8139954,58.6798,502.5400391,228.6655
05/06/2021 20:31:57.033,270162.8503,3390.1246,5,4,3.68944931,-9.899862289,130.8139954,58.70724,502.5400391,228.7667
05/06/2021 20:32:07.033,270172.8505,3400.1248,5,4,3.688240051,-9.900021553,130.8139954,58.7347,502.5400391,228.868
05/06/2021 20:32:17.033,270182.8507,3410.125,5,4,3.688346863,-9.899803162,130.8139954,58.76213,502.5400391,228.9692
05/06/2021 20:32:27.034,270192.8514,3420.1257,5,4,3.688346863,-9.899946213,130.8139954,58.78959,502.5400391,229.0704
05/06/2021 20:32:37.034,270202.8519,3430.1262,5,4,3.687900543,-9.900026321,130.8139954,58.81704,502.5400391,229.1717
05/06/2021 20:32:47.034,270212.8519,3440.1262,5,4,3.687240601,-9.899946213,130.8139954,58.84449,502.5400391,229.2729
05/06/2021 20:32:57.034,270222.8522,3450.1265,5,4,3.687240601,-9.899941444,130.8139954,58.87193,502.5400391,229.3741
05/06/2021 20:33:07.035,270232.8526,3460.1269,5,4,3.687019348,-9.899862289,130.8139954,58.89938,502.5400391,229.4753
05/06/2021 20:33:17.035,270242.8527,3470.127,5,4,3.687351227,-9.8998909,130.8139954,58.92682,502.5400391,229.5765
05/06/2021 20:33:27.035,270252.8528,3480.1271,5,4,3.687129974,-9.899869919,130.8139954,58.95427,502.5400391,229.6777
05/06/2021 20:33:37.035,270262.8528,3490.1271,5,4,3.686580658,-9.899980545,130.8139954,58.98172,502.5400391,229.7789
05/06/2021 20:33:47.035,270272.853,3500.1273,5,4,3.686580658,-9.899995804,130.8139954,59.00917,502.5400391,229.8801
05/06/2021 20:33:57.036,270282.8534,3510.1277,5,4,3.686023712,-9.899946213,130.8139954,59.03661,502.5400391,229.9812
05/06/2021 20:34:07.036,270292.8536,3520.1279,5,4,3.685585022,-9.899993896,130.8139954,59.06406,502.5400391,230.0824
05/06/2021 20:34:17.037,270302.8545,3530.1288,5,4,3.685585022,-9.899926186,130.8139954,59.09151,502.5400391,230.1836
05/06/2021 20:34:27.037,270312.8552,3540.1295,5,4,3.685691833,-9.900056839,130.8139954,59.11896,502.5400391,230.2847
05/06/2021 20:34:37.038,270322.8554,3550.1297,5,4,3.685691833,-9.899888039,130.8139954,59.1464,502.5400391,230.3859
05/06/2021 20:34:47.038,270332.8556,3560.1299,5,4,3.685031891,-9.900056839,130.8139954,59.17385,502.5400391,230.4871
05/06/2021 20:34:57.039,270342.8563,3570.1306,5,4,3.684364319,-9.899900436,130.8139954,59.2013,502.5400391,230.5882
05/06/2021 20:35:07.039,270352.8567,3580.131,5,4,3.684696198,-9.899923325,130.8139954,59.22875,502.5400391,230.6894
05/06/2021 20:35:17.039,270362.8568,3590.1311,5,4,3.684806824,-9.899980545,130.8139954,59.2562,502.5400391,230.7905
05/06/2021 20:35:26.909,270372.7264,3600.0007,5,4,3.684474945,-9.899964333,130.8139954,59.28328,502.5400391,230.8903
05/06/2021 20:35:26.987,270372.7829,0.0009,6,4,3.75787735,0,130.8139954,59.28329,502.5400391,230.8903
05/06/2021 20:35:27.986,270373.7823,1.0003,6,4,3.764511108,0,130.8139954,59.28329,502.5400391,230.8903
05/06/2021 20:35:28.082,270373.8806,0.0009,5,4,3.686580658,-9.899482727,130.8139954,59.28329,502.5400391,230.8903
05/06/2021 20:35:38.083,270383.8813,10.0016,5,4,3.684036255,-9.900113106,130.8139954,59.31073,502.5400391,230.9914
05/06/2021 20:35:48.083,270393.8815,20.0018,5,4,3.683925629,-9.899998665,130.8139954,59.33818,502.5400391,231.0926
05/06/2021 20:35:58.084,270403.8822,30.0025,5,4,3.684036255,-9.900072098,130.8139954,59.36563,502.5400391,231.1937
05/06/2021 20:36:08.085,270413.8828,40.0031,5,4,3.684036255,-9.900074959,130.8139954,59.39307,502.5400391,231.2948
05/06/2021 20:36:18.085,270423.8837,50.004,5,4,3.683376312,-9.900036812,130.8139954,59.42053,502.5400391,231.3959
05/06/2021 20:36:28.086,270433.8842,60.0045,5,4,3.682819366,-9.900067329,130.8139954,59.44797,502.5400391,231.497
05/06/2021 20:36:38.086,270443.8846,70.0049,5,4,3.682819366,-9.899862289,130.8139954,59.47542,502.5400391,231.5981
05/06/2021 20:36:48.087,270453.8851,80.0054,5,4,3.68270874,-9.899852753,130.8139954,59.50286,502.5400391,231.6992
05/06/2021 20:36:58.088,270463.886,90.0063,5,4,3.682819366,-9.900008202,130.8139954,59.53032,502.5400391,231.8003
05/06/2021 20:37:08.088,270473.8867,100.007,5,4,3.682487488,-9.900008202,130.8139954,59.55777,502.5400391,231.9014
05/06/2021 20:37:18.089,270483.887,110.0073,5,4,3.681827545,-9.900087357,130.8139954,59.58521,502.5400391,232.0024
05/06/2021 20:37:28.089,270493.8873,120.0076,5,4,3.681716919,-9.899980545,130.8139954,59.61266,502.5400391,232.1035
05/06/2021 20:37:38.089,270503.8876,130.0079,5,4,3.682044983,-9.900008202,130.8139954,59.64011,502.5400391,232.2045
05/06/2021 20:37:48.090,270513.8879,140.0082,5,4,3.681488037,-9.899969101,130.8139954,59.66756,502.5400391,232.3056
05/06/2021 20:37:58.091,270523.8888,150.0091,5,4,3.680938721,-9.900079727,130.8139954,59.695,502.5400391,232.4066
05/06/2021 20:38:08.091,270533.889,160.0093,5,4,3.681270599,-9.899930954,130.8139954,59.72244,502.5400391,232.5077
05/06/2021 20:38:18.091,270543.8893,170.0096,5,4,3.681159973,-9.899969101,130.8139954,59.74989,502.5400391,232.6087
05/06/2021 20:38:28.092,270553.8902,180.0105,5,4,3.680828094,-9.899913788,130.8139954,59.77734,502.5400391,232.7097
05/06/2021 20:38:38.092,270563.8906,190.0109,5,4,3.680389404,-9.899964333,130.8139954,59.80479,502.5400391,232.8108
05/06/2021 20:38:48.093,270573.8912,200.0115,5,4,3.680500031,-9.90003109,130.8139954,59.83224,502.5400391,232.9118
05/06/2021 20:38:58.093,270583.8913,210.0116,5,4,3.680389404,-9.899949074,130.8139954,59.85969,502.5400391,233.0128
05/06/2021 20:39:08.094,270593.8919,220.0122,5,4,3.680057526,-9.900147438,130.8139954,59.88713,502.5400391,233.1138
05/06/2021 20:39:18.094,270603.8927,230.013,5,4,3.679721832,-9.9000597,130.8139954,59.91457,502.5400391,233.2148
05/06/2021 20:39:28.095,270613.8929,240.0132,5,4,3.67950058,-9.900021553,130.8139954,59.94202,502.5400391,233.3158
05/06/2021 20:39:38.095,270623.8932,250.0135,5,4,3.678508759,-9.899949074,130.8139954,59.96946,502.5400391,233.4168
05/06/2021 20:39:48.095,270633.8935,260.0138,5,4,3.679279327,-9.899880409,130.8139954,59.99691,502.5400391,233.5177
05/06/2021 20:39:58.095,270643.8936,270.0139,5,4,3.679611206,-9.900115013,130.8139954,60.02435,502.5400391,233.6187
05/06/2021 20:40:08.096,270653.8938,280.0141,5,4,3.678840637,-9.899991035,130.8139954,60.05178,502.5400391,233.7196
05/06/2021 20:40:18.096,270663.8943,290.0146,5,4,3.678951263,-9.900044441,130.8139954,60.07922,502.5400391,233.8206
05/06/2021 20:40:28.097,270673.8948,300.0151,5,4,3.678619385,-9.899998665,130.8139954,60.10667,502.5400391,233.9215
05/06/2021 20:40:38.097,270683.8957,310.016,5,4,3.67729187,-9.900013924,130.8139954,60.13411,502.5400391,234.0225
05/06/2021 20:40:48.098,270693.8958,320.0161,5,4,3.678291321,-9.899993896,130.8139954,60.16156,502.5400391,234.1235
05/06/2021 20:40:58.098,270703.8958,330.0161,5,4,3.678173065,-9.900147438,130.8139954,60.18902,502.5400391,234.2244
05/06/2021 20:41:08.098,270713.8961,340.0164,5,4,3.677845001,-9.89988327,130.8139954,60.21646,502.5400391,234.3254
05/06/2021 20:41:18.098,270723.8966,350.0169,5,4,3.677402496,-9.900003433,130.8139954,60.24391,502.5400391,234.4263
05/06/2021 20:41:28.099,270733.8968,360.0171,5,4,3.677402496,-9.899869919,130.8139954,60.27135,502.5400391,234.5272
05/06/2021 20:41:38.099,270743.8975,370.0178,5,4,3.676742554,-9.899993896,130.8139954,60.2988,502.5400391,234.6281
05/06/2021 20:41:48.100,270753.8982,380.0185,5,4,3.67685318,-9.900141716,130.8139954,60.32625,502.5400391,234.7291
05/06/2021 20:41:58.100,270763.8984,390.0187,5,4,3.67640686,-9.900076866,130.8139954,60.3537,502.5400391,234.83
05/06/2021 20:42:08.101,270773.8989,400.0192,5,4,3.677181244,-9.899915695,130.8139954,60.38114,502.5400391,234.9309
05/06/2021 20:42:18.101,270783.8997,410.02,5,4,3.676742554,-9.899938583,130.8139954,60.40858,502.5400391,235.0318
05/06/2021 20:42:28.102,270793.9002,420.0205,5,4,3.676074982,-9.899941444,130.8139954,60.43603,502.5400391,235.1327
05/06/2021 20:42:38.102,270803.9005,430.0208,5,4,3.676074982,-9.899998665,130.8139954,60.46348,502.5400391,235.2336
05/06/2021 20:42:48.103,270813.901,440.0213,5,4,3.675853729,-9.899998665,130.8139954,60.49093,502.5400391,235.3345
05/06/2021 20:42:58.103,270823.9014,450.0217,5,4,3.674972534,-9.90002346,130.8139954,60.51839,502.5400391,235.4354
05/06/2021 20:43:08.104,270833.902,460.0223,5,4,3.675853729,-9.900216103,130.8139954,60.54584,502.5400391,235.5363
05/06/2021 20:43:18.104,270843.9021,470.0224,5,4,3.675193787,-9.900072098,130.8139954,60.5733,502.5400391,235.6372
05/06/2021 20:43:28.104,270853.9023,480.0226,5,4,3.674526215,-9.900097847,130.8139954,60.60074,502.5400391,235.7381
05/06/2021 20:43:38.104,270863.9026,490.0229,5,4,3.674858093,-9.9000597,130.8139954,60.62819,502.5400391,235.8389
05/06/2021 20:43:48.105,270873.9035,500.0238,5,4,3.674415588,-9.900033951,130.8139954,60.65564,502.5400391,235.9398
05/06/2021 20:43:58.106,270883.9038,510.0241,5,4,3.674636841,-9.900170326,130.8139954,60.68309,502.5400391,236.0407
05/06/2021 20:44:08.106,270893.904,520.0243,5,4,3.674972534,-9.900090218,130.8139954,60.71054,502.5400391,236.1415
05/06/2021 20:44:18.106,270903.9045,530.0248,5,4,3.674087524,-9.900087357,130.8139954,60.73799,502.5400391,236.2424
05/06/2021 20:44:28.106,270913.9046,540.0249,5,4,3.673755646,-9.900185585,130.8139954,60.76543,502.5400391,236.3432
05/06/2021 20:44:38.107,270923.9048,550.0251,5,4,3.67364502,-9.900038719,130.8139954,60.79288,502.5400391,236.444
05/06/2021 20:44:48.107,270933.9048,560.0251,5,4,3.673088074,-9.900141716,130.8139954,60.82033,502.5400391,236.5448
05/06/2021 20:44:58.107,270943.9051,570.0254,5,4,3.673088074,-9.899956703,130.8139954,60.84777,502.5400391,236.6456
05/06/2021 20:45:08.108,270953.9058,580.0261,5,4,3.67276001,-9.899991035,130.8139954,60.87521,502.5400391,236.7464
05/06/2021 20:45:18.108,270963.9062,590.0265,5,4,3.672428131,-9.899831772,130.8139954,60.90265,502.5400391,236.8472
05/06/2021 20:45:28.108,270973.9064,600.0267,5,4,3.672870636,-9.899857521,130.8139954,60.93009,502.5400391,236.948
05/06/2021 20:45:38.109,270983.907,610.0273,5,4,3.672317505,-9.89988327,130.8139954,60.95754,502.5400391,237.0488
05/06/2021 20:45:48.109,270993.9073,620.0276,5,4,3.671768188,-9.899888039,130.8139954,60.98499,502.5400391,237.1496
05/06/2021 20:45:58.110,271003.9078,630.0281,5,4,3.672317505,-9.900113106,130.8139954,61.01242,502.5400391,237.2503
05/06/2021 20:46:08.110,271013.9079,640.0282,5,4,3.671543121,-9.899777412,130.8139954,61.03987,502.5400391,237.3511
05/06/2021 20:46:18.110,271023.9081,650.0284,5,4,3.671432495,-9.899910927,130.8139954,61.06732,502.5400391,237.4519
05/06/2021 20:46:28.110,271033.9084,660.0287,5,4,3.671321869,-9.899926186,130.8139954,61.09476,502.5400391,237.5526
05/06/2021 20:46:38.111,271043.9091,670.0294,5,4,3.67098999,-9.900044441,130.8139954,61.12222,502.5400391,237.6534
05/06/2021 20:46:48.111,271053.9094,680.0297,5,4,3.671211243,-9.899986267,130.8139954,61.14966,502.5400391,237.7542
05/06/2021 20:46:58.111,271063.9096,690.0299,5,4,3.6705513,-9.90003109,130.8139954,61.1771,502.5400391,237.8549
05/06/2021 20:47:08.112,271073.9099,700.0302,5,4,3.670772552,-9.90004158,130.8139954,61.20455,502.5400391,237.9557
05/06/2021 20:47:18.112,271083.91,710.0303,5,4,3.670440674,-9.899959564,130.8139954,61.23199,502.5400391,238.0564
05/06/2021 20:47:28.112,271093.91,720.0303,5,4,3.669998169,-9.899921417,130.8139954,61.25944,502.5400391,238.1572
05/06/2021 20:47:38.112,271103.9104,730.0307,5,4,3.671432495,-9.900061607,130.8139954,61.28688,502.5400391,238.2579
05/06/2021 20:47:48.113,271113.9109,740.0312,5,4,3.670440674,-9.899885178,130.8139954,61.31432,502.5400391,238.3586
05/06/2021 20:47:58.113,271123.911,750.0313,5,4,3.670330048,-9.899877548,130.8139954,61.34177,502.5400391,238.4593
05/06/2021 20:48:08.113,271133.9111,760.0314,5,4,3.669662476,-9.900156975,130.8139954,61.36921,502.5400391,238.56
05/06/2021 20:48:18.113,271143.9111,770.0314,5,4,3.669441223,-9.899938583,130.8139954,61.39665,502.5400391,238.6607
05/06/2021 20:48:28.114,271153.912,780.0323,5,4,3.668781281,-9.9000597,130.8139954,61.4241,502.5400391,238.7614
05/06/2021 20:48:38.114,271163.9122,790.0325,5,4,3.669002533,-9.90003109,130.8139954,61.45155,502.5400391,238.8621
05/06/2021 20:48:48.114,271173.9125,800.0328,5,4,3.668670654,-9.899988174,130.8139954,61.47899,502.5400391,238.9628
05/06/2021 20:48:58.114,271183.9126,810.0329,5,4,3.66834259,-9.900006294,130.8139954,61.50644,502.5400391,239.0635
05/06/2021 20:49:08.114,271193.9126,820.0329,5,4,3.668563843,-9.90002346,130.8139954,61.53388,502.5400391,239.1642
05/06/2021 20:49:18.115,271203.913,830.0333,5,4,3.668006897,-9.899913788,130.8139954,61.56133,502.5400391,239.2648
05/06/2021 20:49:28.115,271213.9132,840.0335,5,4,3.668113708,-9.899995804,130.8139954,61.58878,502.5400391,239.3655
05/06/2021 20:49:38.115,271223.9136,850.0339,5,4,3.66734314,-9.899847031,130.8139954,61.61623,502.5400391,239.4662
05/06/2021 20:49:48.115,271233.9137,860.034,5,4,3.667896271,-9.90004921,130.8139954,61.64367,502.5400391,239.5668
05/06/2021 20:49:58.116,271243.9138,870.0341,5,4,3.667453766,-9.900001526,130.8139954,61.67112,502.5400391,239.6675
05/06/2021 20:50:08.116,271253.914,880.0343,5,4,3.667125702,-9.900072098,130.8139954,61.69856,502.5400391,239.7681
05/06/2021 20:50:18.117,271263.9148,890.0351,5,4,3.66645813,-9.899933815,130.8139954,61.726,502.5400391,239.8688
05/06/2021 20:50:28.117,271273.9153,900.0356,5,4,3.666683197,-9.90002346,130.8139954,61.75344,502.5400391,239.9694
05/06/2021 20:50:38.117,271283.9156,910.0359,5,4,3.666347504,-9.900069237,130.8139954,61.78089,502.5400391,240.07
05/06/2021 20:50:48.117,271293.9157,920.036,5,4,3.666793823,-9.900044441,130.8139954,61.80833,502.5400391,240.1706
05/06/2021 20:50:58.118,271303.9162,930.0365,5,4,3.665798187,-9.900079727,130.8139954,61.83578,502.5400391,240.2713
05/06/2021 20:51:08.119,271313.9168,940.0371,5,4,3.666015625,-9.900099754,130.8139954,61.86322,502.5400391,240.3719
05/06/2021 20:51:18.119,271323.9168,950.0371,5,4,3.665355682,-9.900046349,130.8139954,61.89067,502.5400391,240.4725
05/06/2021 20:51:28.119,271333.9173,960.0376,5,4,3.665355682,-9.899831772,130.8139954,61.91812,502.5400391,240.5731
05/06/2021 20:51:38.120,271343.9181,970.0384,5,4,3.665687561,-9.900029182,130.8139954,61.94556,502.5400391,240.6737
05/06/2021 20:51:48.120,271353.9183,980.0386,5,4,3.665355682,-9.900152206,130.8139954,61.973,502.5400391,240.7743
05/06/2021 20:51:58.121,271363.9192,990.0395,5,4,3.664798737,-9.900107384,130.8139954,62.00045,502.5400391,240.8749
05/06/2021 20:52:08.121,271373.9196,1000.0399,5,4,3.664577484,-9.90004158,130.8139954,62.02789,502.5400391,240.9754
05/06/2021 20:52:18.121,271383.9197,1010.04,5,4,3.664470673,-9.900001526,130.8139954,62.05534,502.5400391,241.076
05/06/2021 20:52:28.122,271393.9201,1020.0404,5,4,3.664470673,-9.899946213,130.8139954,62.08278,502.5400391,241.1766
05/06/2021 20:52:38.122,271403.9202,1030.0405,5,4,3.66424942,-9.900046349,130.8139954,62.11022,502.5400391,241.2772
05/06/2021 20:52:48.122,271413.9204,1040.0407,5,4,3.663696289,-9.899860382,130.8139954,62.13766,502.5400391,241.3777
05/06/2021 20:52:58.122,271423.9205,1050.0408,5,4,3.663368225,-9.900018692,130.8139954,62.16511,502.5400391,241.4782
05/06/2021 20:53:08.122,271433.9205,1060.0408,5,4,3.663806915,-9.899978638,130.8139954,62.19255,502.5400391,241.5788
05/06/2021 20:53:18.122,271443.9205,1070.0408,5,4,3.663249969,-9.900099754,130.8139954,62.21999,502.5400391,241.6793
05/06/2021 20:53:28.123,271453.9212,1080.0415,5,4,3.662811279,-9.899918556,130.8139954,62.24744,502.5400391,241.7799
05/06/2021 20:53:38.123,271463.9214,1090.0417,5,4,3.663368225,-9.9000597,130.8139954,62.27489,502.5400391,241.8804
05/06/2021 20:53:48.124,271473.9222,1100.0425,5,4,3.662479401,-9.899951935,130.8139954,62.30233,502.5400391,241.9809
05/06/2021 20:53:58.124,271483.9224,1110.0427,5,4,3.662368774,-9.900015831,130.8139954,62.32977,502.5400391,242.0815
05/06/2021 20:54:08.125,271493.9227,1120.043,5,4,3.66204071,-9.899933815,130.8139954,62.35722,502.5400391,242.182
05/06/2021 20:54:18.125,271503.9229,1130.0432,5,4,3.662479401,-9.900029182,130.8139954,62.38467,502.5400391,242.2825
05/06/2021 20:54:28.125,271513.923,1140.0433,5,4,3.661373138,-9.900018692,130.8139954,62.41211,502.5400391,242.383
05/06/2021 20:54:38.125,271523.9231,1150.0434,5,4,3.66104126,-9.900147438,130.8139954,62.43956,502.5400391,242.4835
05/06/2021 20:54:48.126,271533.924,1160.0443,5,4,3.661930084,-9.900033951,130.8139954,62.46701,502.5400391,242.584
05/06/2021 20:54:58.126,271543.9246,1170.0449,5,4,3.66104126,-9.899993896,130.8139954,62.49445,502.5400391,242.6845
05/06/2021 20:55:08.127,271553.9254,1180.0457,5,4,3.66104126,-9.899913788,130.8139954,62.52189,502.5400391,242.785
05/06/2021 20:55:18.128,271563.9261,1190.0464,5,4,3.661373138,-9.899956703,130.8139954,62.54934,502.5400391,242.8855
05/06/2021 20:55:28.128,271573.9263,1200.0466,5,4,3.660491943,-9.900001526,130.8139954,62.57678,502.5400391,242.9859
05/06/2021 20:55:38.128,271583.9265,1210.0468,5,4,3.660491943,-9.900006294,130.8139954,62.60423,502.5400391,243.0864
05/06/2021 20:55:48.128,271593.9265,1220.0468,5,4,3.660823822,-9.900029182,130.8139954,62.63168,502.5400391,243.1869
05/06/2021 20:55:58.129,271603.9268,1230.0471,5,4,3.660053253,-9.900018692,130.8139954,62.65913,502.5400391,243.2873
05/06/2021 20:56:08.129,271613.9272,1240.0475,5,4,3.660270691,-9.900018692,130.8139954,62.68657,502.5400391,243.3878
05/06/2021 20:56:18.129,271623.9274,1250.0477,5,4,3.660160065,-9.900130272,130.8139954,62.71402,502.5400391,243.4882
05/06/2021 20:56:28.130,271633.9284,1260.0487,5,4,3.659275055,-9.899913788,130.8139954,62.74146,502.5400391,243.5887
05/06/2021 20:56:38.130,271643.9285,1270.0488,5,4,3.659496307,-9.90003109,130.8139954,62.76891,502.5400391,243.6891
05/06/2021 20:56:48.130,271653.9286,1280.0489,5,4,3.659496307,-9.900008202,130.8139954,62.79635,502.5400391,243.7895
05/06/2021 20:56:58.130,271663.9286,1290.0489,5,4,3.658943176,-9.900122643,130.8139954,62.8238,502.5400391,243.89
05/06/2021 20:57:08.131,271673.9289,1300.0492,5,4,3.658615112,-9.900155067,130.8139954,62.85123,502.5400391,243.9904
05/06/2021 20:57:18.131,271683.929,1310.0493,5,4,3.658275604,-9.899975777,130.8139954,62.87868,502.5400391,244.0908
05/06/2021 20:57:28.131,271693.9292,1320.0495,5,4,3.65839386,-9.90002346,130.8139954,62.90612,502.5400391,244.1912
05/06/2021 20:57:38.131,271703.9295,1330.0498,5,4,3.65794754,-9.899831772,130.8139954,62.93357,502.5400391,244.2916
05/06/2021 20:57:48.131,271713.9295,1340.0498,5,4,3.658164978,-9.899913788,130.8139954,62.96102,502.5400391,244.392
05/06/2021 20:57:58.132,271723.9301,1350.0504,5,4,3.657176971,-9.899988174,130.8139954,62.98846,502.5400391,244.4924
05/06/2021 20:58:08.132,271733.9306,1360.0509,5,4,3.658058167,-9.900079727,130.8139954,63.01591,502.5400391,244.5928
05/06/2021 20:58:18.133,271743.9314,1370.0517,5,4,3.657726288,-9.899956703,130.8139954,63.04336,502.5400391,244.6932
05/06/2021 20:58:28.134,271753.9319,1380.0522,5,4,3.657176971,-9.899941444,130.8139954,63.0708,502.5400391,244.7935
05/06/2021 20:58:38.134,271763.9321,1390.0524,5,4,3.657176971,-9.899933815,130.8139954,63.09824,502.5400391,244.8939
05/06/2021 20:58:48.134,271773.9324,1400.0527,5,4,3.657287598,-9.900001526,130.8139954,63.12569,502.5400391,244.9943
05/06/2021 20:58:58.135,271783.9331,1410.0534,5,4,3.656620026,-9.90003109,130.8139954,63.15314,502.5400391,245.0947
05/06/2021 20:59:08.135,271793.9336,1420.0539,5,4,3.656398773,-9.900036812,130.8139954,63.18058,502.5400391,245.195
05/06/2021 20:59:18.136,271803.9339,1430.0542,5,4,3.656177521,-9.899993896,130.8139954,63.20803,502.5400391,245.2953
05/06/2021 20:59:28.136,271813.9343,1440.0546,5,4,3.656066895,-9.900084496,130.8139954,63.23547,502.5400391,245.3957
05/06/2021 20:59:38.136,271823.9344,1450.0547,5,4,3.656288147,-9.899993896,130.8139954,63.26292,502.5400391,245.496
05/06/2021 20:59:48.137,271833.9356,1460.0559,5,4,3.655628204,-9.900013924,130.8139954,63.29036,502.5400391,245.5964
05/06/2021 20:59:58.138,271843.9365,1470.0568,5,4,3.655517578,-9.900018692,130.8139954,63.31781,502.5400391,245.6967
05/06/2021 21:00:08.138,271853.9367,1480.057,5,4,3.655296326,-9.899915695,130.8139954,63.34525,502.5400391,245.797
05/06/2021 21:00:18.139,271863.9368,1490.0571,5,4,3.654411316,-9.899964333,130.8139954,63.3727,502.5400391,245.8973
05/06/2021 21:00:28.139,271873.9374,1500.0577,5,4,3.654960632,-9.899913788,130.8139954,63.40014,502.5400391,245.9976
05/06/2021 21:00:38.140,271883.9386,1510.0589,5,4,3.655078888,-9.899949074,130.8139954,63.4276,502.5400391,246.098
05/06/2021 21:00:48.141,271893.9394,1520.0597,5,4,3.655628204,-9.900046349,130.8139954,63.45504,502.5400391,246.1983
05/06/2021 21:00:58.142,271903.9398,1530.0601,5,4,3.65430069,-9.900003433,130.8139954,63.48249,502.5400391,246.2986
05/06/2021 21:01:08.142,271913.9399,1540.0602,5,4,3.654190063,-9.900011063,130.8139954,63.50994,502.5400391,246.3989
05/06/2021 21:01:18.142,271923.9404,1550.0607,5,4,3.653858185,-9.899857521,130.8139954,63.53739,502.5400391,246.4992
05/06/2021 21:01:28.143,271933.9408,1560.0611,5,4,3.653194427,-9.899923325,130.8139954,63.56483,502.5400391,246.5995
05/06/2021 21:01:38.143,271943.941,1570.0613,5,4,3.653194427,-9.899983406,130.8139954,63.59229,502.5400391,246.6998
05/06/2021 21:01:48.143,271953.9415,1580.0618,5,4,3.653530121,-9.900061607,130.8139954,63.61973,502.5400391,246.8
05/06/2021 21:01:58.143,271963.9417,1590.062,5,4,3.653301239,-9.900067329,130.8139954,63.64717,502.5400391,246.9003
05/06/2021 21:02:08.144,271973.9418,1600.0621,5,4,3.652973175,-9.900033951,130.8139954,63.67461,502.5400391,247.0005
05/06/2021 21:02:18.144,271983.9421,1610.0624,5,4,3.652751923,-9.899998665,130.8139954,63.70206,502.5400391,247.1008
05/06/2021 21:02:28.145,271993.9429,1620.0632,5,4,3.652751923,-9.9000597,130.8139954,63.72952,502.5400391,247.2011
05/06/2021 21:02:38.145,272003.9431,1630.0634,5,4,3.651981354,-9.900061607,130.8139954,63.75696,502.5400391,247.3013
05/06/2021 21:02:48.145,272013.9434,1640.0637,5,4,3.652751923,-9.899993896,130.8139954,63.7844,502.5400391,247.4016
05/06/2021 21:02:58.146,272023.9442,1650.0645,5,4,3.651760101,-9.900105476,130.8139954,63.81185,502.5400391,247.5018
05/06/2021 21:03:08.146,272033.9442,1660.0645,5,4,3.651760101,-9.89978981,130.8139954,63.83929,502.5400391,247.602
05/06/2021 21:03:18.146,272043.9447,1670.065,5,4,3.65164566,-9.900144577,130.8139954,63.86675,502.5400391,247.7023
05/06/2021 21:03:28.147,272053.9453,1680.0656,5,4,3.651424408,-9.900130272,130.8139954,63.89419,502.5400391,247.8025
05/06/2021 21:03:38.148,272063.9458,1690.0661,5,4,3.650875092,-9.90003109,130.8139954,63.92163,502.5400391,247.9027
05/06/2021 21:03:48.148,272073.9463,1700.0666,5,4,3.651092529,-9.90003109,130.8139954,63.94907,502.5400391,248.0029
05/06/2021 21:03:58.149,272083.9468,1710.0671,5,4,3.65032196,-9.899949074,130.8139954,63.97652,502.5400391,248.1031
05/06/2021 21:04:08.149,272093.9471,1720.0674,5,4,3.650653839,-9.900079727,130.8139954,64.00397,502.5400391,248.2033
